Site,Parameter,Date..LT.,Year,Month,Day,Hour,NowCast.Conc.,AQI,AQI.Category,Raw.Conc.,Conc..Unit,Duration,QC.Name
Lima,PM2.5 - Principal,2020-03-10 07:00 AM,2020,3,10,7,21.2,70,Moderate,24,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-10 08:00 AM,2020,3,10,8,21.6,71,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-10 09:00 AM,2020,3,10,9,25.3,79,Moderate,29,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-10 10:00 AM,2020,3,10,10,21.1,70,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-10 11:00 AM,2020,3,10,11,22,72,Moderate,23,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-10 12:00 PM,2020,3,10,12,16.5,60,Moderate,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-10 01:00 PM,2020,3,10,13,14.7,56,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-10 02:00 PM,2020,3,10,14,12.3,51,Moderate,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-10 03:00 PM,2020,3,10,15,12.1,51,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-10 04:00 PM,2020,3,10,16,12.5,52,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-10 05:00 PM,2020,3,10,17,15.2,58,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-10 06:00 PM,2020,3,10,18,14.6,56,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-10 07:00 PM,2020,3,10,19,12.8,52,Moderate,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-10 08:00 PM,2020,3,10,20,12.9,53,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-10 09:00 PM,2020,3,10,21,13.9,55,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-10 10:00 PM,2020,3,10,22,11.9,50,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-10 11:00 PM,2020,3,10,23,11.1,46,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-11 12:00 AM,2020,3,11,0,13.7,54,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-11 01:00 AM,2020,3,11,1,12.9,53,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-11 02:00 AM,2020,3,11,2,13.8,55,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-11 03:00 AM,2020,3,11,3,20,68,Moderate,26,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-11 04:00 AM,2020,3,11,4,19,66,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-11 05:00 AM,2020,3,11,5,18.5,64,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-11 06:00 AM,2020,3,11,6,22.2,72,Moderate,26,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-11 07:00 AM,2020,3,11,7,19.6,67,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-11 08:00 AM,2020,3,11,8,20.8,69,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-11 09:00 AM,2020,3,11,9,23.4,75,Moderate,26,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-11 10:00 AM,2020,3,11,10,21.2,70,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-11 11:00 AM,2020,3,11,11,18.1,64,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-11 12:00 PM,2020,3,11,12,15,57,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-11 01:00 PM,2020,3,11,13,12.5,52,Moderate,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-11 02:00 PM,2020,3,11,14,14.7,56,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-11 03:00 PM,2020,3,11,15,14.8,57,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-11 04:00 PM,2020,3,11,16,14.9,57,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-11 05:00 PM,2020,3,11,17,16.4,60,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-11 06:00 PM,2020,3,11,18,17.2,62,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-11 07:00 PM,2020,3,11,19,15.6,58,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-11 08:00 PM,2020,3,11,20,16.3,60,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-11 09:00 PM,2020,3,11,21,15.2,58,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-11 10:00 PM,2020,3,11,22,17,61,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-11 11:00 PM,2020,3,11,23,14.6,56,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-12 12:00 AM,2020,3,12,0,18.7,65,Moderate,23,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-12 01:00 AM,2020,3,12,1,19.2,66,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-12 02:00 AM,2020,3,12,2,18.1,64,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-12 03:00 AM,2020,3,12,3,17.6,63,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-12 04:00 AM,2020,3,12,4,14.9,57,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-12 05:00 AM,2020,3,12,5,12.3,51,Moderate,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-12 06:00 AM,2020,3,12,6,10.6,44,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-12 07:00 AM,2020,3,12,7,11.8,49,Good,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-12 08:00 AM,2020,3,12,8,13.9,55,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-12 09:00 AM,2020,3,12,9,17.9,63,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-12 10:00 AM,2020,3,12,10,21.4,71,Moderate,25,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-12 11:00 AM,2020,3,12,11,17.2,62,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-12 12:00 PM,2020,3,12,12,15.6,58,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-12 01:00 PM,2020,3,12,13,14.8,57,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-12 02:00 PM,2020,3,12,14,14.4,56,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-12 03:00 PM,2020,3,12,15,14.7,56,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-12 04:00 PM,2020,3,12,16,14.3,56,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-12 05:00 PM,2020,3,12,17,14.1,55,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-12 06:00 PM,2020,3,12,18,16,59,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-12 07:00 PM,2020,3,12,19,18.8,65,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-12 08:00 PM,2020,3,12,20,23.5,75,Moderate,28,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-12 09:00 PM,2020,3,12,21,26.2,81,Moderate,29,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-12 10:00 PM,2020,3,12,22,25.6,79,Moderate,25,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-12 11:00 PM,2020,3,12,23,24.3,77,Moderate,23,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-13 12:00 AM,2020,3,13,0,23.1,74,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-13 01:00 AM,2020,3,13,1,19.5,67,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-13 02:00 AM,2020,3,13,2,18.2,64,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-13 03:00 AM,2020,3,13,3,15.6,58,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-13 04:00 AM,2020,3,13,4,12.3,51,Moderate,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-13 05:00 AM,2020,3,13,5,10.6,44,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-13 06:00 AM,2020,3,13,6,9.3,39,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-13 07:00 AM,2020,3,13,7,11.6,48,Good,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-13 08:00 AM,2020,3,13,8,13.8,55,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-13 09:00 AM,2020,3,13,9,14.9,57,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-13 10:00 AM,2020,3,13,10,15.9,59,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-13 11:00 AM,2020,3,13,11,16.4,60,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-13 12:00 PM,2020,3,13,12,14.2,55,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-13 01:00 PM,2020,3,13,13,17.6,63,Moderate,21,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-13 02:00 PM,2020,3,13,14,18.3,64,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-13 03:00 PM,2020,3,13,15,16.6,60,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-13 04:00 PM,2020,3,13,16,19.8,67,Moderate,23,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-13 05:00 PM,2020,3,13,17,25.4,79,Moderate,31,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-13 06:00 PM,2020,3,13,18,22.7,73,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-13 07:00 PM,2020,3,13,19,21.3,70,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-13 08:00 PM,2020,3,13,20,19.1,66,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-13 09:00 PM,2020,3,13,21,20,68,Moderate,21,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-13 10:00 PM,2020,3,13,22,18.5,64,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-13 11:00 PM,2020,3,13,23,13.7,54,Moderate,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-14 12:00 AM,2020,3,14,0,13.8,55,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-14 01:00 AM,2020,3,14,1,15.4,58,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-14 02:00 AM,2020,3,14,2,15.7,59,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-14 03:00 AM,2020,3,14,3,15.8,59,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-14 04:00 AM,2020,3,14,4,14.4,56,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-14 05:00 AM,2020,3,14,5,14.7,56,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-14 06:00 AM,2020,3,14,6,13.3,54,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-14 07:00 AM,2020,3,14,7,11.1,46,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-14 09:00 AM,2020,3,14,9,9,38,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-14 10:00 AM,2020,3,14,10,15.3,58,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-14 11:00 AM,2020,3,14,11,16.2,60,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-14 12:00 PM,2020,3,14,12,15.5,58,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-14 01:00 PM,2020,3,14,13,13.7,54,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-14 02:00 PM,2020,3,14,14,15.3,58,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-14 03:00 PM,2020,3,14,15,14.6,56,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-14 04:00 PM,2020,3,14,16,14.8,57,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-14 05:00 PM,2020,3,14,17,17.4,62,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-14 06:00 PM,2020,3,14,18,15.7,59,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-14 07:00 PM,2020,3,14,19,15.3,58,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-14 08:00 PM,2020,3,14,20,15.1,57,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-14 09:00 PM,2020,3,14,21,15.1,57,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-14 10:00 PM,2020,3,14,22,16.2,60,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-14 11:00 PM,2020,3,14,23,17.7,63,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-15 12:00 AM,2020,3,15,0,20.4,68,Moderate,23,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-15 01:00 AM,2020,3,15,1,17,61,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-15 02:00 AM,2020,3,15,2,12.9,53,Moderate,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-15 03:00 AM,2020,3,15,3,9.9,41,Good,7,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-15 04:00 AM,2020,3,15,4,9.9,41,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-15 05:00 AM,2020,3,15,5,11.9,50,Good,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-15 06:00 AM,2020,3,15,6,10.9,45,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-15 07:00 AM,2020,3,15,7,10.9,45,Good,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-15 08:00 AM,2020,3,15,8,10.9,45,Good,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-15 09:00 AM,2020,3,15,9,13.4,54,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-15 10:00 AM,2020,3,15,10,14.2,55,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-15 11:00 AM,2020,3,15,11,15.1,57,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-15 12:00 PM,2020,3,15,12,16.5,60,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-15 01:00 PM,2020,3,15,13,11.2,47,Good,6,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-15 02:00 PM,2020,3,15,14,11.1,46,Good,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-15 03:00 PM,2020,3,15,15,10.5,44,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-15 04:00 PM,2020,3,15,16,12.7,52,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-15 05:00 PM,2020,3,15,17,14.3,56,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-15 06:00 PM,2020,3,15,18,14.1,55,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-15 07:00 PM,2020,3,15,19,14.5,56,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-15 08:00 PM,2020,3,15,20,17.3,62,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-15 09:00 PM,2020,3,15,21,17.6,63,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-15 10:00 PM,2020,3,15,22,14.8,57,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-15 11:00 PM,2020,3,15,23,13.9,55,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-16 12:00 AM,2020,3,16,0,15.4,58,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-16 01:00 AM,2020,3,16,1,16.7,61,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-16 02:00 AM,2020,3,16,2,16.8,61,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-16 03:00 AM,2020,3,16,3,13.4,54,Moderate,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-16 04:00 AM,2020,3,16,4,14.2,55,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-16 05:00 AM,2020,3,16,5,13.6,54,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-16 06:00 AM,2020,3,16,6,15.8,59,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-16 07:00 AM,2020,3,16,7,14.4,56,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-16 08:00 AM,2020,3,16,8,18.2,64,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-16 09:00 AM,2020,3,16,9,18.6,65,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-16 10:00 AM,2020,3,16,10,21.8,71,Moderate,25,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-16 11:00 AM,2020,3,16,11,18.4,64,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-16 12:00 PM,2020,3,16,12,21.7,71,Moderate,25,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-16 01:00 PM,2020,3,16,13,17.8,63,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-16 02:00 PM,2020,3,16,14,15.4,58,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-16 03:00 PM,2020,3,16,15,17.6,63,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-16 04:00 PM,2020,3,16,16,17.3,62,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-16 05:00 PM,2020,3,16,17,14.6,56,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-16 06:00 PM,2020,3,16,18,13.3,54,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-16 07:00 PM,2020,3,16,19,12.6,52,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-16 08:00 PM,2020,3,16,20,16.3,60,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-16 09:00 PM,2020,3,16,21,16.6,60,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-16 10:00 PM,2020,3,16,22,15.3,58,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-16 11:00 PM,2020,3,16,23,14.1,55,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-17 12:00 AM,2020,3,17,0,13.8,55,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-17 01:00 AM,2020,3,17,1,10.7,45,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-17 02:00 AM,2020,3,17,2,8.3,35,Good,6,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-17 03:00 AM,2020,3,17,3,7.6,32,Good,7,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-17 04:00 AM,2020,3,17,4,7.3,30,Good,7,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-17 05:00 AM,2020,3,17,5,7.1,30,Good,7,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-17 06:00 AM,2020,3,17,6,8,33,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-17 07:00 AM,2020,3,17,7,10.5,44,Good,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-17 08:00 AM,2020,3,17,8,10.2,43,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-17 09:00 AM,2020,3,17,9,10.1,42,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-17 10:00 AM,2020,3,17,10,12,50,Good,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-17 11:00 AM,2020,3,17,11,12,50,Good,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-17 12:00 PM,2020,3,17,12,11,46,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-17 01:00 PM,2020,3,17,13,9,38,Good,7,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-17 02:00 PM,2020,3,17,14,10.5,44,Good,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-17 03:00 PM,2020,3,17,15,10.2,43,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-17 04:00 PM,2020,3,17,16,9.1,38,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-17 05:00 PM,2020,3,17,17,10,42,Good,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-17 06:00 PM,2020,3,17,18,12.5,52,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-17 07:00 PM,2020,3,17,19,11.7,49,Good,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-17 08:00 PM,2020,3,17,20,13.8,55,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-17 09:00 PM,2020,3,17,21,14.9,57,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-17 10:00 PM,2020,3,17,22,12.4,52,Moderate,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-17 11:00 PM,2020,3,17,23,11.7,49,Good,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-18 12:00 AM,2020,3,18,0,10.8,45,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-18 01:00 AM,2020,3,18,1,10.4,43,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-18 02:00 AM,2020,3,18,2,11.2,47,Good,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-18 03:00 AM,2020,3,18,3,9.6,40,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-18 04:00 AM,2020,3,18,4,7.8,33,Good,6,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-18 05:00 AM,2020,3,18,5,7.9,33,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-18 06:00 AM,2020,3,18,6,7.9,33,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-18 07:00 AM,2020,3,18,7,8.4,35,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-18 08:00 AM,2020,3,18,8,9.7,40,Good,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-18 09:00 AM,2020,3,18,9,9.8,41,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-18 10:00 AM,2020,3,18,10,12.4,52,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-18 11:00 AM,2020,3,18,11,11.2,47,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-18 12:00 PM,2020,3,18,12,11.6,48,Good,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-18 01:00 PM,2020,3,18,13,11.8,49,Good,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-18 02:00 PM,2020,3,18,14,11.9,50,Good,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-18 03:00 PM,2020,3,18,15,9.9,41,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-18 04:00 PM,2020,3,18,16,9.5,40,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-18 05:00 PM,2020,3,18,17,11.6,48,Good,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-18 06:00 PM,2020,3,18,18,12.2,51,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-18 07:00 PM,2020,3,18,19,15.6,58,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-18 08:00 PM,2020,3,18,20,14.8,57,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-18 09:00 PM,2020,3,18,21,15.9,59,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-18 10:00 PM,2020,3,18,22,15.4,58,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-21 09:00 AM,2020,3,21,9,-999,-999,N/A,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-21 10:00 AM,2020,3,21,10,8.2,34,Good,7,UG/M3,1 Hr,Valid
